814	1
815	1
816	1
817	1
818	1
819	1
820	1
821	1
822	1
823	1
824	1
825	1
826	1
827	1
828	2
829	1
830	2
831	1
832	1
833	1
834	1
835	1
836	1
837	1
838	1
839	1
840	1
841	2
842	1
843	1
844	1
845	2
846	1
847	2
848	1
849	1
850	1
851	1
852	2
853	1
854	1
855	1
856	1
857	1
858	1
859	1
860	1
861	1
862	1
863	1
864	1
865	1
866	1
867	2
868	1
869	1
870	1
871	2
872	1
873	1
874	1
875	1
876	1
877	1
878	1
879	1
880	1
881	1
882	1
883	1
884	1
885	1
886	1
887	1
888	2
889	1
890	1
891	2
892	1
893	2
894	1
